cod;chave_talhao;parc;hd;volume;idade;genotipo;prec_mm
1486;T369;344;17,18;93,36285122;2,446575342;G1;900
1487;T369;344;17,88;130,806134;3,219178082;G1;900
1488;T369;344;19,88;145,4248233;3,901369863;G1;900
1489;T369;344;19;144,3984139;4,833333333;G1;900
1490;T369;344;24,4;197,5693218;5,75;G1;900
1491;T369;345;17,28;100,9366772;2,443835616;G1;900
1492;T369;345;19,72;128,1385321;3,216438356;G1;900
1493;T369;345;20,2;141,1468423;3,901369863;G1;900
1494;T369;345;20;147,2611779;4,833333333;G1;900
1495;T369;345;25,8;204,4760431;5,75;G1;900
1496;T370;346;17;93,61897147;2,424657534;G23;900
1497;T370;346;19,04;134,6700507;3,194520548;G23;900
1498;T370;346;22,02;156,4610179;3,882191781;G23;900
1499;T370;346;23;163,1868722;4,833333333;G23;900
1500;T370;346;23,46;186,3369668;5,833333333;G23;900
1501;T370;347;18,2;101,4431376;2,42739726;G23;900
1502;T370;347;19,92;142,4572788;3,194520548;G23;900
1503;T370;347;21,98;163,4002037;3,882191781;G23;900
1504;T370;347;22;169,2154414;4,833333333;G23;900
1505;T370;347;25,58;195,2000661;5,833333333;G23;900
1506;T370;348;18,04;96,33619771;2,42739726;G23;900
1507;T370;348;20,98;138,0464601;3,194520548;G23;900
1508;T370;348;21,68;155,1996647;3,882191781;G23;900
1509;T370;348;22;162,6150683;4,833333333;G23;900
1510;T370;348;23,44;191,0484031;5,833333333;G23;900
1511;T371;349;18,44;127,4824386;3,18630137;G1;900
1512;T371;349;20;136,7068026;3,873972603;G1;900
1513;T371;349;21;144,9810679;4,833333333;G1;900
1514;T371;349;22,24;167,9124194;5,833333333;G1;900
1515;T371;350;17,54;87,77192464;2,419178082;G1;900
1516;T371;350;18,92;124,4852265;3,18630137;G1;900
1517;T371;350;18,44;127,7786626;3,876712329;G1;900
1518;T371;350;20;135,8603179;4,833333333;G1;900
1519;T371;350;22,6;167,1578701;5,833333333;G1;900
1520;T360;351;17,96;123,6286826;3,271232877;G9;900
1521;T360;351;18,56;131,1682044;3,961643836;G9;900
1522;T360;351;19;137,4556126;4,916666667;G9;900
1523;T360;351;21,08;163,697613;5,916666667;G9;900
1524;T360;352;17,98;99,20080565;2,504109589;G9;900
1525;T360;352;18,88;127,0007576;3,271232877;G9;900
1526;T360;352;19,12;134,8247234;3,961643836;G9;900
1527;T360;352;20;144,8777621;4,916666667;G9;900
1528;T360;352;22,22;179,8034302;5,916666667;G9;900
1529;T361;353;18,58;89,52263638;2,506849315;G13;900
1530;T361;353;18,72;129,7483643;3,273972603;G13;900
1531;T361;353;19,36;140,224806;3,961643836;G13;900
1532;T361;353;20;145,6014329;4,916666667;G13;900
1533;T361;353;20,96;166,2558286;5,916666667;G13;900
1534;T362;354;14,44;91,6913491;2,504109589;G13;900
1535;T362;354;16,3;122,9861989;3,271232877;G13;900
1536;T362;354;17,04;126,8488141;3,961643836;G13;900
1537;T362;354;18;136,3126813;4,916666667;G13;900
1538;T362;354;19,02;152,9066074;5,916666667;G13;900
1539;T362;355;17,9;91,63130001;2,504109589;G13;900
1540;T362;355;18,5;118,4305705;3,271232877;G13;900
1541;T362;355;19,18;125,8131465;3,961643836;G13;900
1542;T362;355;21;137,4383928;4,916666667;G13;900
1543;T362;355;21,7;158,1738747;5,916666667;G13;900
1544;T363;356;18,08;89,03403136;2,506849315;G13;900
1545;T363;356;17,66;113,3548083;3,273972603;G13;900
1546;T363;356;17,72;116,2160752;3,964383562;G13;900
1547;T363;356;19;122,0793444;4,916666667;G13;900
1548;T363;356;20,86;145,7073014;5,916666667;G13;900
1549;T9;357;13,84;48,19766739;2,728767123;G7;900
1550;T9;357;14,08;60,94295736;3,347945205;G7;900
1551;T9;357;14,48;63,49469984;4,054794521;G7;900
1552;T9;357;16,48;76,44625894;5;G7;900
1553;T9;357;15,7;76,07664401;6;G7;900
1554;T9;358;13,52;47,26989408;2,728767123;G7;900
1555;T9;358;12,56;58,99281592;3,347945205;G7;900
1556;T9;358;13,28;61,01241005;4,052054795;G7;900
1557;T9;358;14,78;69,89936112;5;G7;900
1558;T9;358;15,02;74,17351647;6;G7;900
1559;T20;359;14,68;55,50270673;2,794520548;G7;900
1560;T20;359;15,15;73,05653018;3,416438356;G7;900
1561;T20;359;15,54;79,72801195;4,120547945;G7;900
1562;T20;359;18,02;93,98361673;5,083333333;G7;900
1563;T20;359;16,84;91,74001428;6,083333333;G7;900
1564;T20;360;13,68;53,80894853;2,794520548;G7;900
1565;T20;360;13,28;68,53241402;3,416438356;G7;900
1566;T20;360;13,86;70,68815457;4,120547945;G7;900
1567;T20;360;16,04;81,42707939;5,083333333;G7;900
1568;T20;360;15,98;83,74237309;6,083333333;G7;900
1569;T31;361;13,98;35,56456304;2,775342466;G7;900
1570;T31;361;13,5;46,61050372;3,397260274;G7;900
1571;T31;361;14,4;50,04106186;4,101369863;G7;900
1572;T31;361;16,12;56,67267326;5,083333333;G7;900
1573;T31;361;15,62;58,27890281;6,083333333;G7;900
1574;T31;362;13,86;45,58290443;2,775342466;G7;900
1575;T31;362;13,76;59,75988658;3,394520548;G7;900
1576;T31;362;13,52;60,02508944;4,101369863;G7;900
1577;T31;362;16,1;72,2685014;5,083333333;G7;900
1578;T31;362;16,1;75,0195205;6,083333333;G7;900
1579;T31;363;13,3;44,44737716;2,775342466;G7;900
1580;T31;363;13,22;59,3108752;3,394520548;G7;900
1581;T31;363;13,84;61,83818624;4,101369863;G7;900
1582;T31;363;15,96;72,02627525;5,083333333;G7;900
1583;T31;363;16,04;76,95097596;6,083333333;G7;900
1584;T37;364;14,98;64,16259007;2,739726027;G7;900
1585;T37;364;14,86666667;75,94086017;3,35890411;G7;900
1586;T37;364;15,72;79,13230837;4,063013699;G7;900
1587;T37;364;18;92,97975248;5;G7;900
1588;T37;364;17,95;102,9975994;6;G7;900
1589;T37;365;14,32;62,57992724;2,736986301;G7;900
1590;T37;365;13,44;66,10311231;3,367123288;G7;900
1591;T37;365;14,16;71,50418552;4,063013699;G7;900
1592;T37;365;16;84,53296489;5;G7;900
1593;T37;365;17,58;100,0030454;6;G7;900
1594;T37;366;13,46;57,6260102;2,736986301;G7;900
1595;T37;366;13,22;64,4107709;3,367123288;G7;900
1596;T37;366;13,6;64,70399846;4,063013699;G7;900
1597;T37;366;16;74,66758633;5;G7;900
1598;T37;366;16,38;85,39499683;6;G7;900
1599;T38;367;15,18333333;57,5003548;2,739726027;G7;900
1600;T38;367;14,8;74,5613702;3,35890411;G7;900
1601;T38;367;15,28;79,00430186;4,065753425;G7;900
1602;T38;367;18;92,09780337;5;G7;900
1603;T38;367;17,94;99,58545753;6;G7;900
1604;T38;368;13,72;60,10825926;2,742465753;G7;900
1605;T38;368;13,24;61,75029611;3,361643836;G7;900
1606;T38;368;14,3;68,24205615;4,063013699;G7;900
1607;T38;368;16;76,30157816;5;G7;900
1608;T38;368;16,96;79,50720339;6;G7;900
1609;T39;369;14,56;67,69076427;2,739726027;G7;900
1610;T39;369;15,44;86,43494536;3,364383562;G7;900
1611;T39;369;16,56;96,86226093;4,057534247;G7;900
1612;T39;369;20;129,985981;5;G7;900
1613;T39;369;19,86;146,544281;6;G7;900
1614;T39;370;15,48;65,35018604;2,739726027;G7;900
1615;T39;370;15,52;70,84497565;3,364383562;G7;900
1616;T39;370;16,48;82,82652787;4,057534247;G7;900
1617;T39;370;19;102,8096259;5;G7;900
1618;T39;370;19,04;114,9222351;6;G7;900
1619;T39;371;14,12;58,94134882;2,736986301;G7;900
1620;T39;371;14,42;64,29644901;3,364383562;G7;900
1621;T39;371;14,82;73,27248272;4,057534247;G7;900
1622;T39;371;17;83,73505107;5;G7;900
1623;T39;371;17,28;92,51817915;6;G7;900
1624;T39;372;14,4;61,91352138;2,736986301;G7;900
1625;T39;372;14,17142857;65,58433539;3,364383562;G7;900
1626;T39;372;15,32;75,91065395;4,057534247;G7;900
1627;T39;372;17;87,73985356;5;G7;900
1628;T39;372;17,2;101,3505343;6;G7;900
1629;T39;373;13,8;60,01383354;2,736986301;G7;900
1630;T39;373;13,48333333;61,304046;3,364383562;G7;900
1631;T39;373;14,2;67,01437929;4,057534247;G7;900
1632;T39;373;16;78,01966461;5;G7;900
1633;T39;373;16,74;89,96897731;6;G7;900
1634;T40;374;14,925;61,4614517;2,745205479;G7;900
1635;T40;374;14,12;79,35066454;3,37260274;G7;900
1636;T40;374;14,58;82,06784867;4,065753425;G7;900
1637;T40;374;16;92,42201967;5;G7;900
1638;T40;374;17,82;107,7523827;6;G7;900
1639;T40;375;14,76;54,12418657;2,742465753;G7;900
1640;T40;375;13,6;68,10206706;3,361643836;G7;900
1641;T40;375;14,5;71,73617405;4,068493151;G7;900
1642;T40;375;16;82,46669731;5,083333333;G7;900
1643;T40;375;17,22;95,85883054;6;G7;900
1644;T41;376;13,76;53,90155057;2,734246575;G7;900
1645;T41;376;13,48;71,25083635;3,353424658;G7;900
1646;T41;376;14,4;74,31825387;4,060273973;G7;900
1647;T41;376;17;86,35937116;5;G7;900
1648;T41;376;16,02;91,50293394;6;G7;900
1649;T41;377;13,78;51,26056387;2,736986301;G7;900
1650;T41;377;12,72;66,2752945;3,353424658;G7;900
1651;T41;377;13,92;67,54321641;4,057534247;G7;900
1652;T41;377;16;76,33126793;5;G7;900
1653;T41;377;16,18;82,45980388;6;G7;900
1654;T41;378;14,76;58,16685977;2,736986301;G7;900
1655;T41;378;13,42;72,82224133;3,353424658;G7;900
1656;T41;378;14,26;75,49824577;4,057534247;G7;900
1657;T41;378;16;85,52374415;5;G7;900
1658;T41;378;16,86;93,62884905;6;G7;900
1659;T42;379;14,22;47,04514633;2,775342466;G9;900
1660;T42;379;15,44;62,60351622;3,394520548;G9;900
1661;T42;379;16,16;73,37870879;4,101369863;G9;900
1662;T42;379;19;89,49523002;5,083333333;G9;900
1663;T42;379;18,64;93,02202322;6,083333333;G9;900
1664;T42;380;15,9;53,93641647;2,775342466;G9;900
1665;T42;380;15,82;69,10141224;3,394520548;G9;900
1666;T42;380;17,44;82,97220539;4,101369863;G9;900
1667;T42;380;19;94,20504827;5,083333333;G9;900
1668;T42;380;19,2;102,5239748;6,083333333;G9;900
1669;T10;381;15,52;57,88777185;2,791780822;G9;900
1670;T10;381;16,4;72,79723802;3,421917808;G9;900
1671;T10;381;17,5;84,24249731;4,120547945;G9;900
1672;T10;381;19;97,15498348;5,083333333;G9;900
1673;T10;381;18,48;99,97299759;6,083333333;G9;900
1674;T11;382;14,58;51,68725701;2,8;G9;900
1675;T11;382;15,52;65,96215465;3,419178082;G9;900
1676;T11;382;17,08;78,47224333;4,126027397;G9;900
1677;T11;382;18;91,11221334;5,083333333;G9;900
1678;T11;382;17,64;92,2263109;6,083333333;G9;900
1679;T11;383;15,72;56,78737981;2,797260274;G9;900
1680;T11;383;16;73,48071182;3,419178082;G9;900
1681;T11;383;17,52;88,43734022;4,126027397;G9;900
1682;T11;383;20;103,6798016;5,083333333;G9;900
1683;T11;383;18,74;104,720021;6,083333333;G9;900
1684;T11;384;14,24;57,22057457;2,797260274;G9;900
1685;T11;384;15,16;73,8367402;3,419178082;G9;900
1686;T11;384;16,56;85,88467447;4,126027397;G9;900
1687;T11;384;18;101,6658132;5,083333333;G9;900
1688;T11;384;18,26;104,6863641;6,083333333;G9;900
1689;T12;385;15,26;56,72986111;2,794520548;G9;900
1690;T12;385;15,74;73,32243917;3,424657534;G9;900
1691;T12;385;17,02;86,70608456;4,120547945;G9;900
1692;T12;385;20;105,4008403;5,083333333;G9;900
1693;T12;385;18,24;105,2625618;6,083333333;G9;900
1694;T12;386;15;48,68307694;2,791780822;G9;900
1695;T12;386;15,6;66,24123145;3,424657534;G9;900
1696;T12;386;17,02;77,30299389;4,123287671;G9;900
1697;T12;386;19;91,27712783;5,083333333;G9;900
1698;T12;386;20,34;108,6238844;6,083333333;G9;900
1699;T12;387;14,72;48,7913725;2,791780822;G9;900
1700;T12;387;14,66;65,01282465;3,424657534;G9;900
1701;T12;387;15,82;73,67966141;4,123287671;G9;900
1702;T12;387;17;84,14708136;5,083333333;G9;900
1703;T12;387;18,62;99,19358734;6,083333333;G9;900
1704;T13;388;14,76;46,93181211;2,791780822;G9;900
1705;T13;388;16,36;65,55654553;3,421917808;G9;900
1706;T13;388;17,58;80,97948496;4,117808219;G9;900
1707;T13;388;20;97,2544496;5,083333333;G9;900
1708;T13;388;18,6;97,34678536;6,083333333;G9;900
1709;T13;389;14,18;49,85292897;2,789041096;G9;900
1710;T13;389;14,94;65,53871991;3,408219178;G9;900
1711;T13;389;15,7;74,13602616;4,117808219;G9;900
1712;T13;389;18;87,49793687;5,166666667;G9;900
1713;T13;389;17,92;92,79187713;6,083333333;G9;900
1714;T13;390;14,02;48,06002935;2,789041096;G9;900
1715;T13;390;15,1;66,31510534;3,408219178;G9;900
1716;T13;390;16,16;75,45394507;4,117808219;G9;900
1717;T13;390;17;84,46102677;5,083333333;G9;900
1718;T13;390;18,12;96,05640665;6,083333333;G9;900
1719;T14;391;16;55,61816941;2,778082192;G9;900
1720;T14;391;16,2;71,27890924;3,397260274;G9;900
1721;T14;391;17,92;85,61640507;4,101369863;G9;900
1722;T14;391;20;98,90308701;5,083333333;G9;900
1723;T14;391;19,98;105,530273;6,083333333;G9;900
1724;T14;392;18,38;81,55634053;2,778082192;G9;900
1725;T14;392;18,1;98,16436607;3,397260274;G9;900
1726;T14;392;19,4;116,5906477;4,101369863;G9;900
1727;T14;392;22;131,6830271;5,083333333;G9;900
1728;T14;392;21,94;138,9758752;6,083333333;G9;900
1729;T15;393;15,12;60,24774145;2,698630137;G8;900
1730;T15;393;15,02;71,37212808;3,317808219;G8;900
1731;T15;393;15,42;75,02532662;4,021917808;G8;900
1732;T15;393;17;82,96569649;5;G8;900
1733;T15;393;16,88;84,25938323;6;G8;900
1734;T15;394;16,32;66,40301648;2,698630137;G8;900
1735;T15;394;16,53333333;79,76974078;3,317808219;G8;900
1736;T15;394;16,96;87,98719976;4,02739726;G8;900
1737;T15;394;18;97,85539389;5;G8;900
1738;T15;394;18,94;108,1096538;6;G8;900
1739;T15;395;15,56;66,12199058;2,698630137;G8;900
1740;T15;395;15,4;79,90387844;3,317808219;G8;900
1741;T15;395;15,74;83,72717662;4,021917808;G8;900
1742;T15;395;18;92,26347032;5;G8;900
1743;T15;395;17,2;95,04380984;6;G8;900
1744;T16;396;14,36;49,77754122;2,698630137;G8;900
1745;T16;396;14,74;61,46843236;3,317808219;G8;900
1746;T16;396;14,98;64,69869567;4,02739726;G8;900
1747;T16;396;17;76,50527707;5;G8;900
1748;T16;396;16,8;82,03038053;6;G8;900
1749;T17;397;19,54;51,52107072;2,780821918;G9;900
1750;T17;397;18,98;63,45858769;3,4;G9;900
1751;T17;397;19,64;78,60558063;4,109589041;G9;900
1752;T17;397;22;96,50762428;5,083333333;G9;900
1753;T17;397;21,78;105,7883334;6,083333333;G9;900
1754;T17;398;18,4;71,61677325;2,783561644;G9;900
1755;T17;398;18,76;85,45011978;3,402739726;G9;900
1756;T17;398;19,72;101,0894393;4,112328767;G9;900
1757;T17;398;20;111,0484928;5,083333333;G9;900
1758;T17;398;21,58;128,3676212;6,083333333;G9;900
1759;T18;399;17,6;57,3478389;2,775342466;G9;900
1760;T18;399;16,96;66,06765949;3,408219178;G9;900
1761;T18;399;19,66;83,78351113;4,106849315;G9;900
1762;T18;399;21;98,93435336;5,083333333;G9;900
1763;T18;399;20,48;106,6375782;6,083333333;G9;900
1764;T18;400;17,04;60,39006607;2,775342466;G9;900
1765;T18;400;17,18;71,45940122;3,408219178;G9;900
1766;T18;400;18,74;85,272303;4,106849315;G9;900
1767;T18;400;21;103,1981268;5,083333333;G9;900
1768;T18;400;20,8;108,7044039;6,083333333;G9;900
1769;T18;401;18,06;70,11606837;2,778082192;G9;900
1770;T18;401;18,02;77,1103121;3,408219178;G9;900
1771;T18;401;19,8;91,34183067;4,106849315;G9;900
1772;T18;401;21;103,9720924;5,166666667;G9;900
1773;T18;401;22,05;117,1156115;6,083333333;G9;900
1774;T19;402;17,88;75,24302733;2,663013699;G14;900
1775;T19;402;18,88;92,70256054;3,293150685;G14;900
1776;T19;402;20,6;112,7832942;3,983561644;G14;900
1777;T19;402;23;137,0788282;5;G14;900
1778;T19;402;23,26;150,1950313;5,916666667;G14;900
1779;T19;403;17,48;76,04538855;2,663013699;G14;900
1780;T19;403;17,6;85,91920891;3,293150685;G14;900
1781;T19;403;19,32;99,53015815;3,991780822;G14;900
1782;T19;403;21;122,6322246;5;G14;900
1783;T19;403;22,64;140,8512476;5,916666667;G14;900
1784;T21;404;14,52;57,7539121;2,780821918;G14;900
1785;T21;404;15,16;71,61634914;3,410958904;G14;900
1786;T21;404;17,3;80,18758718;4,109589041;G14;900
1787;T21;404;18;95,45212819;5,166666667;G14;900
1788;T21;404;19,46;112,2715484;6,083333333;G14;900
1789;T21;405;14,4;58,01499613;2,780821918;G14;900
1790;T21;405;15,4;80,11642769;3,410958904;G14;900
1791;T21;405;16,9;90,61021916;4,109589041;G14;900
1792;T21;405;19;107,3849419;5,166666667;G14;900
1793;T21;405;19,66;119,4635301;6,083333333;G14;900
1794;T21;406;14,8;54,2686733;2,780821918;G14;900
1795;T21;406;14,9;75,06631703;3,410958904;G14;900
1796;T21;406;16,82;82,86165497;4,101369863;G14;900
1797;T21;406;18;94,97110065;5,166666667;G14;900
1798;T21;406;19,92;115,9763146;6,083333333;G14;900
1799;T21;407;16,52;82,94644442;2,745205479;G14;900
1800;T21;407;17,42;100,0170853;3,375342466;G14;900
1801;T21;407;18,44;113,9708882;4,071232877;G14;900
1802;T21;407;21;136,3507063;5,166666667;G14;900
1803;T21;407;22,4;157,5985238;6;G14;900
1804;T22;408;17,22;91,37379991;2,742465753;G14;900
1805;T22;408;17,86;109,9987754;3,364383562;G14;900
1806;T22;408;20,3;128,8303473;4,068493151;G14;900
1807;T22;408;23;153,0877638;5,083333333;G14;900
1808;T22;408;23,36;168,7784635;6;G14;900
1809;T22;409;17,14;89,89382897;2,742465753;G14;900
1810;T22;409;18,74;110,4519088;3,364383562;G14;900
1811;T22;409;19,82;125,5429887;4,068493151;G14;900
1812;T22;409;23;154,2545871;5,083333333;G14;900
1813;T22;409;22,38;162,692558;6;G14;900
1814;T23;410;14,82;56,15510968;2,698630137;G8;900
1815;T23;410;15,06;66,99119521;3,320547945;G8;900
1816;T23;410;14,54;68,55704754;4,024657534;G8;900
1817;T23;410;17;78,21917697;5,083333333;G8;900
1818;T23;410;17,18;88,06543576;6;G8;900
1819;T23;411;15,22;60,90597573;2,698630137;G8;900
1820;T23;411;15,64;73,70201371;3,320547945;G8;900
1821;T23;411;15,4;77,93893735;4,02739726;G8;900
1822;T23;411;17;90,1335652;5;G8;900
1823;T23;411;17,58;101,6344568;6;G8;900
1824;T23;412;16,04;72,51261375;2,698630137;G8;900
1825;T23;412;15,18;75,41114168;3,320547945;G8;900
1826;T23;412;14,98;74,64011116;4,024657534;G8;900
1827;T23;412;18;88,16689735;5,083333333;G8;900
1828;T23;412;17,625;96,45757342;6;G8;900
1829;T24;413;15,56;58,4057352;2,701369863;G8;900
1830;T24;413;16,06;72,09096218;3,323287671;G8;900
1831;T24;413;17,3;79,47577341;4,02739726;G8;900
1832;T24;413;18;87,61427093;5,083333333;G8;900
1833;T24;413;18,16;96,00053261;6;G8;900
1834;T24;414;15,56;79,6445019;2,701369863;G8;900
1835;T24;414;16,12;86,61997196;3,323287671;G8;900
1836;T24;414;17,06;91,76712037;4,02739726;G8;900
1837;T24;414;19;101,742102;5,083333333;G8;900
1838;T24;414;18,38;107,3231689;6;G8;900
1839;T24;415;14,7;69,71683268;2,704109589;G8;900
1840;T24;415;14,44;75,71554619;3,323287671;G8;900
1841;T24;415;14,7;72,47271759;4,02739726;G8;900
1842;T24;415;16;82,59012629;5,083333333;G8;900
1843;T24;415;16,96;94,70296376;6;G8;900
1844;T25;416;16,98;84,98314388;2,712328767;G14;900
1845;T25;416;18,42;109,2880991;3,328767123;G14;900
1846;T25;416;19,18;121,569202;4,032876712;G14;900
1847;T25;416;21;134,4420862;5,083333333;G14;900
1848;T25;416;22,48;117,9267834;6;G14;900
1849;T25;417;16,62;81,40803608;2,709589041;G14;900
1850;T25;417;18,3;97,93013426;3,328767123;G14;900
1851;T25;417;19,16;109,8589135;4,032876712;G14;900
1852;T25;417;21;131,7879026;5,083333333;G14;900
1853;T25;417;22,06;148,2048248;6;G14;900
1854;T25;418;16,78;84,60645911;2,709589041;G14;900
1855;T25;418;18,3;102,7636009;3,328767123;G14;900
1856;T25;418;19,36;116,06189;4,032876712;G14;900
1857;T25;418;21;141,0336581;5,083333333;G14;900
1858;T25;418;22,56;159,4472604;6;G14;900
1859;T25;419;17,06;78,31664157;2,709589041;G14;900
1860;T25;419;18,58;91,43496052;3,336986301;G14;900
1861;T25;419;19,48;107,0329974;4,032876712;G14;900
1862;T25;419;21;126,9399799;5,083333333;G14;900
1863;T25;419;22,28;142,1128945;6;G14;900
1864;T26;420;16,26;78,12678542;2,736986301;G14;900
1865;T26;420;17,26;93,52510215;3,367123288;G14;900
1866;T26;420;19,14;109,3056589;4,063013699;G14;900
1867;T26;420;20;126,6594917;5,083333333;G14;900
1868;T26;420;21,46;144,3679764;6;G14;900
1869;T26;421;16,02;73,52632719;2,736986301;G14;900
1870;T26;421;17,88;89,32888957;3,364383562;G14;900
1871;T26;421;20,34;109,1779758;4,065753425;G14;900
1872;T26;421;20;125,3621142;5,083333333;G14;900
1873;T26;421;21,88;141,6357284;6;G14;900
1874;T27;422;14,8;56,04585632;2,747945205;G14;900
1875;T27;422;14,96;75,44421161;3,378082192;G14;900
1876;T27;422;17,62;87,98341174;4,068493151;G14;900
1877;T27;422;20;104,7319138;5,083333333;G14;900
1878;T27;422;19,74;112,6081558;6;G14;900
1879;T27;423;15,12;56,26558679;2,747945205;G14;900
1880;T27;423;17,22;81,83866801;3,380821918;G14;900
1881;T27;423;18,44;95,16943318;4,068493151;G14;900
1882;T27;423;19;112,1550093;5,083333333;G14;900
1883;T27;423;21,18;134,087596;6;G14;900
1884;T27;424;16,16;68,18726224;2,747945205;G14;900
1885;T27;424;17,1;83,92530439;3,378082192;G14;900
1886;T27;424;17,64;92,40668425;4,073972603;G14;900
1887;T27;424;20;112,2722477;5,083333333;G14;900
1888;T27;424;21,24;129,9942432;6;G14;900
1889;T27;425;16,78;76,10270252;2,747945205;G14;900
1890;T27;425;18,72;94,63607932;3,378082192;G14;900
1891;T27;425;19,16;107,8187273;4,073972603;G14;900
1892;T27;425;20;126,4425324;5,083333333;G14;900
1893;T27;425;22,58;150,3809456;6;G14;900
1894;T28;426;16,65;90,42226477;2,739726027;G14;900
1895;T28;426;18,78;114,4140738;3,37260274;G14;900
1896;T28;426;21,72;144,6416773;4,060273973;G14;900
1897;T28;426;23;155,4863986;5,083333333;G14;900
1898;T28;426;22,6;169,4668319;6;G14;900
1899;T28;427;17,62;88,63031574;2,739726027;G14;900
1900;T28;427;20,58;115,117984;3,369863014;G14;900
1901;T28;427;20,82;137,7143459;4,065753425;G14;900
1902;T28;427;22;151,905707;5,083333333;G14;900
1903;T28;427;24,74;185,5197877;6;G14;900
1904;T28;428;17,4;96,13771449;2,739726027;G14;900
1905;T28;428;20,1;130,2460695;3,37260274;G14;900
1906;T28;428;20,62;151,0053602;4,060273973;G14;900
1907;T28;428;22;170,5758507;5,083333333;G14;900
1908;T28;428;24,66;187,8233927;6;G14;900
1909;T29;429;18,62;94,39635202;2,739726027;G14;900
1910;T29;429;21;119,5080065;3,369863014;G14;900
1911;T29;429;20,88;141,4205392;4,065753425;G14;900
1912;T29;429;22;156,1232254;5,083333333;G14;900
1913;T29;429;25,42;190,8523769;6;G14;900
1914;T29;430;16,84;92,03551075;2,739726027;G14;900
1915;T29;430;18,64;108,6588855;3,369863014;G14;900
